aX,aY,aZ,gX,gY,gZ
-1.089,1.551,-1.815,-96.924,-204.712,-169.861
-1.698,1.713,-1.961,-75.684,-306.946,-230.286
-2.037,1.673,-1.877,-71.655,-366.455,-267.761
-2.377,1.492,-1.713,-69.275,-425.964,-306.396
-2.663,1.203,-1.561,-67.505,-480.347,-341.064
-2.903,0.962,-1.356,-66.956,-526.917,-367.615
-3.048,0.733,-1.224,-67.261,-564.514,-382.751
-3.153,0.473,-1.113,-69.275,-596.008,-392.029
-3.245,0.243,-0.923,-73.608,-624.695,-395.996
-3.389,0.182,-0.557,-71.289,-652.222,-398.132
-3.573,-0.011,-0.014,-57.800,-674.133,-407.410
-3.674,-0.498,0.409,-31.982,-683.105,-422.058
-3.689,-1.191,0.975,-8.850,-676.880,-427.490
-3.511,-1.777,1.599,0.732,-654.358,-411.133
-3.197,-2.143,2.290,-0.244,-614.258,-372.192
-2.918,-2.567,2.870,-5.493,-553.284,-311.768
-2.775,-2.496,3.298,-19.409,-471.558,-235.962
-2.747,-1.989,3.258,-35.706,-374.451,-168.152
-2.814,-1.508,2.719,-28.748,-284.790,-130.127
-2.934,-1.243,1.911,-8.789,-233.765,-118.835
-3.104,-1.229,1.223,-8.606,-225.098,-121.155
-3.216,-0.982,1.003,-28.625,-248.169,-122.742
-3.287,-0.965,1.309,-56.152,-290.466,-125.977
-3.293,-0.993,1.700,-70.801,-339.294,-133.972
-3.204,-1.058,2.155,-57.312,-367.065,-137.390
-3.015,-1.215,2.467,-31.738,-357.483,-140.991
-2.748,-1.423,2.621,-6.287,-332.458,-142.822
-2.412,-1.634,2.674,2.686,-296.631,-134.766
-2.089,-1.781,2.623,0.793,-254.517,-116.882
-1.834,-1.778,2.546,-8.362,-209.167,-94.604
-1.532,-1.658,2.392,-22.583,-160.278,-72.571
-1.348,-1.551,2.189,-23.315,-122.131,-51.514
-1.186,-1.412,1.935,-20.996,-89.050,-32.227
-1.053,-1.227,1.689,-17.273,-59.143,-15.015
-0.913,-0.979,1.417,-9.338,-31.860,0.183
-0.835,-0.702,1.138,7.263,-11.047,13.916
-0.807,-0.457,0.869,30.396,2.258,23.376
-0.804,-0.247,0.618,57.739,8.667,27.161
-0.802,-0.090,0.437,81.543,8.179,25.757
-0.807,0.010,0.335,95.215,3.174,18.799
-0.809,0.026,0.246,95.703,-5.249,7.812
-0.821,-0.081,0.240,81.787,-16.663,-3.540
-0.851,-0.233,0.309,56.274,-30.212,-10.986
-0.895,-0.319,0.416,24.109,-42.236,-12.207
-0.897,-0.370,0.533,-6.348,-50.598,-9.033
-0.905,-0.417,0.639,-28.625,-54.565,-5.432
-0.924,-0.461,0.702,-42.297,-53.955,-1.648
-0.931,-0.482,0.763,-47.668,-49.500,2.747
-0.917,-0.472,0.807,-43.640,-41.931,5.981
-0.906,-0.460,0.824,-30.273,-32.043,6.958
-0.882,-0.459,0.793,-10.132,-19.287,5.493
-0.865,-0.463,0.727,11.780,-6.470,3.601
-0.869,-0.415,0.639,31.494,5.554,2.869
-0.879,-0.365,0.508,43.213,16.663,2.747
-0.904,-0.357,0.360,42.969,23.132,1.770
-0.919,-0.356,0.240,32.410,23.254,-0.122
-0.909,-0.371,0.183,16.663,18.188,-1.892
-0.888,-0.400,0.176,0.488,11.536,-2.197
-0.869,-0.417,0.194,-12.817,6.653,-0.427
-0.859,-0.427,0.222,-20.935,4.333,1.831
-0.851,-0.419,0.244,-21.423,3.845,4.395
-0.841,-0.403,0.277,-14.587,4.333,6.104
-0.840,-0.368,0.317,-1.587,5.737,7.385
-0.846,-0.306,0.361,14.587,8.911,7.812
-0.849,-0.243,0.369,30.823,14.099,6.042
-0.853,-0.268,0.321,39.734,18.799,1.953
-0.877,-0.322,0.278,35.461,20.996,-1.221
-0.899,-0.355,0.252,21.912,20.569,-1.770
-0.915,-0.376,0.258,5.371,18.311,-0.793
-0.919,-0.383,0.276,-7.812,15.137,0.122
-0.920,-0.395,0.301,-15.137,12.512,1.099
-0.918,-0.400,0.322,-15.381,11.597,2.441
-0.914,-0.378,0.334,-9.216,11.475,4.028
-0.903,-0.346,0.339,1.465,11.658,5.127
-0.901,-0.309,0.329,14.526,12.207,5.249
-0.903,-0.278,0.316,26.917,12.085,3.967
-0.906,-0.259,0.304,35.950,11.169,1.709
-0.906,-0.250,0.293,39.185,9.155,-0.793
-0.901,-0.246,0.297,34.790,5.859,-3.113
-0.895,-0.279,0.308,23.376,2.563,-4.272
-0.898,-0.341,0.336,7.263,0.244,-5.005
-0.888,-0.376,0.367,-6.653,-1.648,-4.761
-0.880,-0.388,0.403,-13.855,-2.625,-3.906
-0.870,-0.392,0.423,-13.428,-1.038,-2.991
-0.859,-0.388,0.430,-7.446,2.258,-2.380
-0.857,-0.389,0.431,1.038,5.493,-1.892
-0.869,-0.374,0.389,10.010,8.301,-1.587
-0.857,-0.344,0.343,15.991,11.292,-0.549
-0.876,-0.354,0.291,19.409,10.498,-0.061
-0.883,-0.379,0.269,17.822,9.216,-1.221
-0.879,-0.393,0.273,14.832,7.446,-1.038
-0.875,-0.398,0.272,11.841,4.639,-0.427
-0.870,-0.385,0.280,8.545,2.502,0.793
-0.874,-0.380,0.277,5.798,1.526,1.404
-0.877,-0.385,0.277,4.578,0.488,1.465
-0.878,-0.386,0.283,5.432,-0.977,1.526
-0.870,-0.380,0.293,7.629,-1.953,1.953
-0.865,-0.363,0.303,10.620,-2.075,2.625
-0.869,-0.348,0.302,14.343,-1.404,3.479
-0.870,-0.337,0.295,16.663,-0.549,4.028
-0.874,-0.332,0.294,16.357,-0.916,4.150
-0.879,-0.326,0.298,13.733,-1.892,3.601
-0.879,-0.344,0.306,10.193,-3.113,2.502
-0.876,-0.364,0.332,6.714,-4.089,1.404
-0.875,-0.370,0.355,4.639,-4.333,1.465
-0.872,-0.376,0.365,4.150,-4.150,1.831
-0.876,-0.386,0.372,3.967,-3.296,2.197
-0.871,-0.377,0.376,4.639,-2.502,2.502
-0.868,-0.351,0.367,6.653,-1.953,2.869
-0.864,-0.334,0.363,8.362,-0.732,2.686
-0.864,-0.320,0.350,9.338,0.732,2.625
-0.869,-0.311,0.335,9.216,1.587,2.380
-0.876,-0.309,0.323,8.362,1.465,1.526
-0.879,-0.326,0.316,6.653,0.916,0.000
-0.877,-0.352,0.313,3.906,-0.488,-1.160
-0.878,-0.365,0.321,1.038,-1.953,-1.465
-0.881,-0.368,0.325,0.122,-2.686,-1.526
-0.469,1.483,-1.298,-91.980,-149.658,-127.686
-0.703,1.530,-1.473,-109.009,-177.612,-150.635
-0.975,1.599,-1.627,-112.732,-212.585,-173.645
-1.245,1.600,-1.702,-97.961,-252.747,-201.416
-1.512,1.575,-1.718,-71.594,-296.875,-235.107
-1.756,1.531,-1.668,-44.556,-343.323,-271.606
-1.996,1.428,-1.562,-26.123,-388.184,-309.937
-2.248,1.309,-1.473,-18.860,-428.955,-347.412
-2.492,1.226,-1.370,-23.254,-469.360,-378.845
-2.693,1.115,-1.297,-34.790,-507.751,-402.954
-2.898,1.017,-1.254,-46.997,-543.091,-422.974
-3.098,0.803,-1.202,-54.260,-579.590,-439.880
-3.304,0.423,-0.856,-61.035,-614.075,-454.956
-3.411,0.074,-0.376,-65.247,-636.597,-468.506
-3.475,-0.212,0.134,-50.659,-647.156,-477.478
-3.541,-0.724,0.512,-24.841,-643.311,-480.042
-3.556,-1.301,0.936,-16.174,-621.216,-470.581
-3.405,-1.775,1.435,-32.043,-589.111,-443.237
-3.191,-1.999,2.033,-53.406,-546.936,-392.822
-3.199,-1.767,2.213,-56.763,-487.976,-326.050
-3.410,-1.342,1.893,-37.659,-416.870,-266.479
-3.738,-1.097,1.359,-7.996,-363.525,-233.398
-4.000,-1.094,0.882,11.902,-345.825,-221.741
-4.000,-1.086,0.902,13.855,-361.023,-218.872
-4.000,-1.112,1.263,-2.808,-392.517,-215.515
-4.000,-1.102,1.749,-27.466,-412.170,-209.656
-4.000,-1.128,2.509,-51.025,-412.354,-198.853
-4.000,-1.375,2.735,-54.626,-410.278,-193.604
-3.798,-1.452,3.084,-56.274,-378.113,-181.641
-3.198,-1.701,3.049,-50.781,-328.308,-169.678
-2.683,-1.859,3.026,-46.814,-272.156,-157.654
-2.156,-2.097,2.856,-37.964,-215.332,-141.052
-1.733,-2.320,2.535,-15.015,-168.518,-116.577
-1.402,-2.260,2.340,1.648,-123.779,-83.130
-1.136,-1.895,2.016,12.512,-78.552,-39.917
-0.940,-0.730,1.344,41.687,-13.306,29.480
-0.914,-0.198,0.972,54.688,9.094,41.321
-0.874,0.113,0.580,66.895,22.217,38.940
-0.854,0.186,0.229,72.998,22.034,26.489
-0.879,0.205,0.014,68.909,9.094,11.230
-0.906,0.117,-0.027,60.181,-12.451,-4.700
-0.956,-0.081,0.090,52.795,-36.682,-21.484
-0.979,-0.360,0.229,44.556,-55.847,-34.485
-1.000,-0.590,0.389,31.433,-67.871,-36.072
-1.031,-0.741,0.587,11.841,-75.378,-28.259
-1.071,-0.823,0.737,-6.592,-76.965,-15.076
-1.055,-0.794,0.829,-20.386,-72.571,-0.122
-1.035,-0.646,0.899,-26.611,-63.599,14.587
-1.010,-0.463,0.916,-21.545,-50.842,23.987
-0.988,-0.306,0.880,-8.423,-35.217,23.743
-0.957,-0.234,0.796,8.118,-19.409,15.991
-0.941,-0.248,0.644,24.353,-6.165,6.104
-0.938,-0.303,0.495,32.959,2.075,-0.916
-0.925,-0.381,0.345,31.677,5.432,-3.845
-0.900,-0.426,0.265,23.560,4.395,-4.028
-0.890,-0.426,0.235,14.404,1.465,-1.953
-0.896,-0.410,0.224,8.850,-1.648,1.648
-0.914,-0.388,0.215,5.798,-3.113,5.249
-0.923,-0.385,0.212,2.258,-3.967,7.874
-0.925,-0.373,0.217,-2.686,-4.700,10.437
-0.926,-0.351,0.238,-8.545,-4.456,12.817
-0.929,-0.320,0.264,-12.024,-2.747,13.062
-0.907,-0.321,0.280,-9.033,0.732,11.719
-0.895,-0.320,0.282,-0.854,3.967,10.315
-0.901,-0.286,0.283,10.132,7.446,10.071
-0.894,-0.251,0.250,20.813,11.597,9.277
-0.902,-0.237,0.203,27.039,14.099,7.385
-0.918,-0.240,0.146,26.733,14.465,6.104
-0.938,-0.252,0.090,22.278,12.695,5.249
-0.951,-0.274,0.073,16.602,8.362,5.310
-0.948,-0.290,0.102,10.681,3.174,5.920
-0.937,-0.299,0.141,6.348,-0.610,7.019
-0.934,-0.310,0.178,4.211,-1.770,8.789
-0.941,-0.305,0.201,5.554,-1.526,11.047
-0.943,-0.289,0.218,10.498,-0.977,12.451
-0.943,-0.279,0.236,17.578,0.305,12.756
-0.945,-0.279,0.247,24.719,2.075,13.062
-0.953,-0.262,0.255,28.442,3.662,13.000
-0.951,-0.237,0.255,28.076,5.066,11.292
-0.948,-0.230,0.249,24.719,6.470,7.996
-0.941,-0.228,0.232,19.653,7.812,5.615
-0.943,-0.235,0.215,11.658,8.362,4.517
-0.943,-0.246,0.203,0.183,8.057,3.540
-0.954,-0.255,0.175,-10.437,6.287,2.563
-0.953,-0.271,0.178,-15.625,4.211,1.648
-0.944,-0.297,0.184,-13.184,2.808,0.366
-0.935,-0.325,0.187,-6.348,1.892,-0.122
-0.926,-0.347,0.193,0.122,1.648,0.732
-0.918,-0.349,0.207,4.150,1.526,2.380
-0.909,-0.328,0.208,6.592,1.709,4.211
-0.928,-0.341,0.202,9.338,1.282,5.127
-0.917,-0.326,0.214,12.573,1.282,4.517
-0.904,-0.297,0.228,16.663,2.136,5.432
-0.918,-0.291,0.214,18.921,2.625,5.066
-0.921,-0.293,0.196,15.686,4.028,3.174
-0.922,-0.315,0.180,8.850,4.456,2.380
-0.927,-0.343,0.181,1.099,3.784,2.014
-0.923,-0.351,0.198,-5.127,3.418,3.235
-0.925,-0.354,0.212,-7.629,3.662,5.249
-0.930,-0.342,0.210,-6.897,4.272,6.592
-0.934,-0.318,0.195,-2.991,4.883,6.714
-0.937,-0.309,0.181,3.479,5.249,6.775
-0.938,-0.299,0.181,10.376,4.517,6.775
-0.937,-0.282,0.183,14.160,3.418,6.775
-0.940,-0.270,0.189,13.611,2.136,6.409
-0.936,-0.276,0.206,10.010,0.916,5.310
-0.931,-0.296,0.228,4.822,-0.183,4.517
-0.927,-0.311,0.257,-0.854,-0.488,4.211
-0.919,-0.332,0.279,-4.272,0.305,3.845
-0.911,-0.337,0.293,-5.066,2.075,4.211
-0.909,-0.339,0.297,-3.174,4.639,5.066
-0.906,-0.333,0.289,-0.366,7.385,5.676
-0.913,-0.323,0.261,2.869,10.254,6.226
-0.921,-0.318,0.228,6.287,12.207,6.470
-0.928,-0.324,0.205,9.155,12.695,6.165
-0.924,-0.328,0.199,10.559,11.597,5.981
-0.925,-0.314,0.207,10.681,9.644,6.531
-0.922,-0.290,0.216,9.460,8.301,6.653
-0.918,-0.276,0.222,6.958,7.690,5.737
-0.989,1.811,-1.168,-49.194,-149.170,-115.906
-1.310,2.202,-1.467,-55.054,-170.044,-144.043
-1.724,2.336,-1.773,-53.040,-205.688,-196.106
-2.119,2.052,-1.935,-48.401,-258.484,-271.851
-2.448,1.502,-1.953,-38.269,-321.472,-354.736
-2.780,0.997,-1.875,-13.062,-383.911,-420.410
-2.983,0.659,-1.719,18.982,-443.848,-458.862
-3.072,0.521,-1.488,34.668,-500.305,-476.562
-3.207,0.498,-1.110,16.724,-554.321,-486.084
-3.297,0.403,-0.741,-28.625,-602.234,-498.047
-3.380,0.328,-0.381,-83.374,-636.047,-505.005
-3.522,0.189,-0.095,-131.470,-657.410,-507.812
-3.560,-0.266,0.271,-156.982,-675.476,-513.794
-3.478,-0.913,0.649,-163.696,-683.899,-509.399
-3.465,-1.750,1.154,-155.457,-677.917,-477.661
-3.219,-2.763,1.937,-127.380,-656.860,-413.696
-2.829,-2.665,2.684,-81.909,-613.464,-323.303
-2.593,-1.836,3.063,-11.658,-552.673,-241.638
-2.378,-1.172,3.002,65.125,-473.633,-208.435
-2.300,-0.806,2.689,109.558,-386.536,-223.328
-2.511,-0.998,2.113,112.183,-310.791,-253.967
-2.714,-1.212,1.380,78.613,-261.047,-264.221
-2.864,-1.219,0.789,28.442,-253.662,-247.437
-3.195,-1.239,0.439,-8.179,-278.259,-228.516
-3.363,-1.232,0.827,-20.691,-315.308,-217.712
-3.379,-1.300,1.378,-0.671,-359.741,-213.135
-3.279,-1.408,1.946,27.405,-367.126,-204.407
-3.172,-1.640,1.968,52.429,-345.764,-191.956
-2.910,-1.506,2.240,48.340,-293.335,-171.204
-2.776,-1.500,2.008,47.119,-252.930,-144.165
-2.625,-1.318,1.973,21.423,-214.661,-126.892
-2.419,-1.232,1.846,7.812,-184.509,-116.882
-2.209,-1.311,1.699,2.136,-164.673,-114.197
-1.943,-1.421,1.564,-5.005,-149.292,-110.291
-1.624,-1.454,1.445,-13.550,-135.437,-99.609
-1.364,-1.399,1.312,-17.273,-120.300,-81.848
-1.159,-1.228,1.214,-15.259,-100.342,-59.204
-0.999,-1.020,1.109,-7.324,-78.247,-38.940
-0.928,-0.804,0.990,6.653,-54.321,-21.362
-0.857,-0.577,0.831,22.949,-29.663,-8.179
-0.853,-0.376,0.673,38.025,-10.132,-2.380
-0.895,-0.251,0.524,47.668,3.052,-1.526
-0.953,-0.258,0.400,46.753,11.047,-6.531
-0.989,-0.367,0.271,35.095,10.559,-14.587
-0.995,-0.494,0.216,13.367,2.808,-19.836
-0.995,-0.572,0.240,-12.451,-5.920,-19.592
-0.998,-0.610,0.278,-33.264,-13.245,-14.893
-1.004,-0.635,0.342,-42.175,-17.517,-7.751
-0.996,-0.619,0.384,-36.926,-19.653,0.610
-0.979,-0.484,0.455,-18.555,-18.555,9.949
-0.975,-0.307,0.499,10.620,-13.306,15.381
-0.981,-0.203,0.478,43.884,-4.395,14.465
-0.968,-0.127,0.432,67.932,5.188,8.972
-0.959,-0.147,0.356,74.585,12.695,1.282
-0.968,-0.245,0.250,61.768,17.090,-3.845
-0.954,-0.323,0.157,32.349,17.395,-3.784
-0.958,-0.353,0.137,-2.319,14.160,0.122
-0.949,-0.340,0.167,-30.518,11.475,5.371
-0.944,-0.312,0.173,-41.748,10.742,10.193
-0.940,-0.294,0.152,-36.377,10.498,13.489
-0.960,-0.266,0.105,-19.958,9.644,15.869
-0.981,-0.199,0.078,-0.671,7.629,17.273
-0.987,-0.143,0.068,17.090,3.906,15.808
-0.987,-0.110,0.078,26.428,-1.099,11.780
-0.974,-0.118,0.114,24.719,-5.615,6.653
-0.954,-0.154,0.160,11.414,-9.460,2.502
-0.949,-0.207,0.227,-6.775,-10.681,-0.183
-0.952,-0.274,0.244,-23.071,-8.850,-1.404
-0.953,-0.346,0.250,-31.250,-5.371,-0.854
-0.946,-0.400,0.257,-29.785,-2.869,1.709
-0.937,-0.388,0.266,-21.362,0.244,5.981
-0.935,-0.332,0.255,-8.118,4.578,10.132
-0.933,-0.284,0.215,6.958,8.789,13.184
-0.948,-0.243,0.162,19.836,10.925,15.076
-0.959,-0.202,0.112,25.757,9.888,15.747
-0.967,-0.156,0.094,23.804,6.897,15.320
-0.970,-0.137,0.091,16.541,2.869,13.428
-0.974,-0.137,0.103,6.531,-1.892,10.559
-0.975,-0.165,0.137,-2.930,-5.676,7.507
-0.967,-0.218,0.173,-8.118,-7.874,4.578
-0.954,-0.272,0.221,-8.850,-8.301,3.113
-0.937,-0.284,0.258,-5.432,-6.653,3.784
-0.938,-0.278,0.273,0.854,-3.540,5.371
-0.943,-0.272,0.275,7.507,0.610,5.981
-0.931,-0.267,0.267,13.855,4.639,6.226
-0.934,-0.256,0.253,18.677,7.629,7.507
-0.931,-0.191,0.270,20.386,9.460,8.728
-0.946,-0.197,0.209,20.874,9.644,7.751
-0.944,-0.214,0.165,17.151,10.681,5.066
-0.956,-0.234,0.145,15.259,8.362,4.517
-0.958,-0.263,0.143,11.353,4.700,3.174
-0.944,-0.281,0.168,6.409,2.502,2.747
-0.933,-0.274,0.195,3.784,1.160,3.235
-0.933,-0.256,0.214,3.540,1.892,3.845
-0.941,-0.260,0.204,6.042,3.662,3.418
-0.949,-0.260,0.205,8.545,4.150,2.319
-0.949,-0.264,0.209,10.254,3.784,1.465
-0.943,-0.296,0.211,10.803,3.113,0.122
-0.927,-0.312,0.227,8.850,3.296,0.000
-0.927,-0.313,0.220,7.385,4.150,1.343
-0.933,-0.309,0.203,6.714,6.104,3.235
-0.934,-0.302,0.194,5.737,7.446,5.127
-0.940,-0.300,0.190,5.188,7.446,6.470
-0.942,-0.290,0.192,2.808,7.019,7.507
-0.942,-0.300,0.198,-0.305,6.531,7.141
-0.941,-0.328,0.202,-0.427,6.042,5.859
-0.927,-0.341,0.205,1.526,5.127,5.554
-0.926,-0.333,0.205,5.676,5.310,6.531
-0.929,-0.311,0.204,10.681,6.409,7.935
-0.940,-0.285,0.191,15.442,7.446,8.728
-0.949,-0.271,0.175,17.578,7.996,9.155
-0.950,-0.274,0.171,15.320,6.958,8.606
-0.950,-0.283,0.174,10.071,5.127,8.301
-0.947,-0.304,0.185,4.150,3.479,8.118
-0.940,-0.325,0.206,-1.099,2.197,7.812
-0.928,-0.341,0.224,-3.540,1.465,7.812
-0.920,-0.343,0.233,-2.991,2.563,8.972
-0.914,-0.327,0.239,-0.671,4.028,10.376
-0.929,-0.293,0.228,3.357,5.493,11.292
-0.570,1.511,-1.127,-50.964,-121.277,-136.780
-0.837,1.757,-1.261,-46.387,-143.433,-161.011
-1.138,1.896,-1.408,-35.889,-170.105,-194.153
-1.488,1.931,-1.555,-22.095,-199.158,-234.253
-1.873,1.856,-1.688,-10.498,-233.276,-277.832
-2.257,1.735,-1.748,-3.967,-274.902,-324.951
-2.549,1.497,-1.732,-4.761,-326.782,-373.108
-2.779,1.203,-1.724,-14.587,-382.263,-417.480
-2.981,0.884,-1.686,-27.161,-432.556,-451.477
-3.175,0.660,-1.623,-35.706,-478.455,-471.008
-3.323,0.479,-1.546,-43.823,-525.818,-482.117
-3.512,0.351,-1.367,-59.814,-574.646,-489.929
-3.785,0.239,-1.116,-76.843,-622.009,-497.131
-4.000,0.025,-0.767,-89.661,-662.598,-506.775
-4.000,-0.370,-0.240,-95.032,-695.496,-518.311
-4.000,-1.026,0.268,-98.145,-716.980,-524.048
-4.000,-1.760,0.917,-111.572,-722.534,-508.667
-4.000,-2.536,1.674,-130.005,-707.092,-462.952
-4.000,-3.051,2.557,-140.503,-673.157,-385.986
-4.000,-2.732,3.210,-141.724,-615.784,-284.912
-4.000,-2.034,3.340,-112.915,-531.738,-187.927
-4.000,-1.323,3.023,-51.575,-426.270,-129.272
-4.000,-0.787,2.538,12.512,-338.135,-122.192
-4.000,-0.758,2.058,56.152,-281.128,-150.757
-4.000,-1.166,1.783,62.683,-268.799,-192.810
-4.000,-1.713,1.913,25.330,-298.218,-213.013
-3.689,-2.213,2.167,-47.424,-333.313,-211.853
-3.088,-2.677,2.491,-113.037,-343.079,-192.261
-2.526,-2.980,2.704,-144.592,-322.632,-154.236
-1.967,-3.048,2.764,-150.696,-277.344,-105.103
-1.450,-2.904,2.789,-134.460,-219.482,-49.194
-1.096,-2.365,2.895,-92.102,-152.161,4.089
-0.875,-1.610,2.650,-9.277,-67.932,43.579
-0.880,-0.843,2.085,95.703,16.479,70.129
-0.941,-0.173,1.432,179.199,80.261,84.045
-0.958,0.346,0.840,225.708,117.188,84.778
-0.967,0.566,0.309,240.234,127.014,69.641
-0.949,0.602,-0.101,230.713,115.601,48.889
-0.917,0.528,-0.376,198.364,81.543,30.762
-0.914,0.367,-0.389,143.188,34.851,13.794
-0.953,0.178,-0.170,78.186,-9.094,-1.282
-0.997,0.028,0.099,23.987,-41.199,-11.353
-1.008,-0.065,0.387,-11.108,-59.265,-17.334
-1.028,-0.198,0.596,-34.119,-66.284,-20.935
-1.038,-0.360,0.735,-52.246,-64.087,-23.254
-1.036,-0.489,0.790,-65.613,-52.856,-22.705
-1.011,-0.547,0.782,-69.580,-35.889,-18.677
-0.993,-0.568,0.735,-61.096,-17.639,-14.099
-0.968,-0.591,0.636,-43.213,-1.648,-10.864
-0.954,-0.616,0.502,-21.851,13.000,-8.606
-0.942,-0.616,0.367,-3.723,26.245,-6.409
-0.965,-0.589,0.219,11.658,36.499,-4.089
-0.968,-0.565,0.059,24.658,42.908,-1.465
-0.946,-0.514,-0.055,32.410,42.908,1.953
-0.939,-0.425,-0.104,32.837,38.330,4.944
-0.932,-0.390,-0.138,26.794,33.020,6.287
-0.911,-0.402,-0.155,14.221,26.245,6.226
-0.898,-0.403,-0.124,-1.587,17.456,6.897
-0.866,-0.377,-0.047,-13.855,8.850,7.629
-0.831,-0.352,0.011,-18.250,4.028,8.911
-0.832,-0.325,0.046,-15.137,3.113,9.766
-0.840,-0.319,0.062,-8.789,5.005,8.423
-0.843,-0.334,0.071,-2.380,6.653,5.737
-0.854,-0.349,0.077,1.892,7.629,3.784
-0.863,-0.347,0.092,3.235,8.972,3.296
-0.875,-0.341,0.100,1.526,10.437,4.211
-0.901,-0.343,0.083,-1.526,11.108,5.127
-0.933,-0.330,0.064,-4.822,10.498,5.737
-0.955,-0.334,0.060,-6.653,8.362,5.737
-0.974,-0.332,0.078,-5.493,4.150,5.737
-0.985,-0.322,0.110,-2.625,-0.610,5.371
-0.987,-0.331,0.150,-0.916,-4.150,5.005
-0.980,-0.349,0.192,-1.465,-6.409,4.822
-0.969,-0.361,0.229,-2.625,-7.996,5.798
-0.964,-0.359,0.259,-2.869,-8.057,8.179
-0.966,-0.355,0.277,-0.854,-6.836,10.437
-0.965,-0.362,0.285,2.380,-5.554,11.536
-0.957,-0.364,0.301,5.920,-4.211,12.512
-0.950,-0.356,0.317,9.644,-2.991,13.428
-0.948,-0.340,0.323,14.343,-0.488,14.038
-0.939,-0.339,0.310,19.531,2.380,13.489
-0.932,-0.352,0.285,23.499,4.456,12.573
-0.925,-0.352,0.277,25.146,5.920,12.390
-0.917,-0.336,0.273,25.696,7.446,12.573
-0.917,-0.321,0.251,26.611,9.460,12.390
-0.921,-0.313,0.224,28.503,10.986,10.986
-0.919,-0.312,0.203,30.945,11.597,8.789
-0.915,-0.323,0.178,32.288,11.841,6.958
-0.914,-0.343,0.154,29.785,11.414,5.493
-0.916,-0.360,0.132,23.987,10.315,4.456
-0.913,-0.374,0.124,17.029,8.911,3.296
-0.911,-0.385,0.126,12.695,7.446,2.563
-0.909,-0.395,0.121,10.498,6.287,2.380
-0.904,-0.398,0.117,8.667,5.005,2.319
-0.902,-0.404,0.120,7.385,3.845,2.136
-0.902,-0.426,0.121,6.470,2.991,2.258
-0.896,-0.435,0.128,5.676,2.075,3.235
-0.907,-0.430,0.134,6.348,1.465,4.883
-0.918,-0.412,0.139,9.277,1.587,5.981
-0.919,-0.395,0.137,14.221,2.075,6.226
-0.926,-0.377,0.128,19.775,2.380,6.104
-0.926,-0.362,0.120,23.315,2.136,5.737
-0.924,-0.348,0.116,24.780,1.648,4.822
-0.921,-0.347,0.114,24.475,0.305,3.967
-0.918,-0.357,0.113,21.484,-0.916,3.296
-0.920,-0.356,0.122,15.747,-2.319,3.174
-0.917,-0.360,0.131,9.338,-3.540,2.930
-0.918,-0.358,0.145,3.784,-4.761,2.380
-0.911,-0.355,0.164,0.061,-5.676,1.343
-0.907,-0.360,0.177,0.244,-5.981,0.244
-0.907,-0.361,0.195,1.770,-5.737,0.000
-0.900,-0.361,0.204,3.052,-4.822,0.000
-0.899,-0.354,0.208,4.578,-3.906,-0.183
-0.902,-0.344,0.206,5.798,-2.625,-0.610
-0.905,-0.338,0.195,7.019,-1.282,-1.465
-0.911,-0.336,0.183,8.118,-0.122,-2.686
-0.910,-0.353,0.163,7.935,0.610,-3.784
-0.917,-0.373,0.150,5.432,0.183,-4.395
-0.919,-0.390,0.140,2.747,-0.549,-4.700
-0.615,1.745,-1.050,-20.630,-67.261,-104.248
-0.847,1.838,-1.246,9.644,-91.125,-148.254
-1.112,1.797,-1.396,36.194,-122.314,-202.332
-1.392,1.657,-1.528,50.537,-157.959,-257.263
-1.687,1.461,-1.540,47.180,-198.059,-308.838
-1.976,1.200,-1.445,28.564,-242.676,-356.262
-2.213,0.884,-1.304,-0.488,-291.687,-398.865
-2.396,0.650,-1.097,-37.964,-342.957,-435.120
-2.545,0.446,-0.863,-72.021,-387.634,-462.952
-2.710,0.234,-0.655,-92.896,-421.875,-486.450
-2.873,0.010,-0.491,-99.915,-452.393,-510.254
-3.124,-0.293,-0.374,-93.994,-482.422,-534.241
-3.441,-0.640,-0.250,-79.102,-511.108,-556.946
-3.684,-1.043,-0.019,-56.946,-542.480,-575.317
-3.751,-1.470,0.309,-40.833,-568.726,-579.041
-3.697,-2.188,0.793,-41.992,-574.768,-559.570
-3.361,-2.976,1.421,-65.247,-560.242,-511.414
-2.820,-3.223,2.175,-99.609,-531.921,-427.917
-2.630,-2.631,2.561,-112.366,-486.572,-320.312
-2.826,-1.920,2.453,-79.407,-405.640,-227.539
-3.051,-1.524,1.956,-21.484,-317.688,-180.176
-3.309,-1.267,1.499,16.418,-260.742,-182.373
-3.559,-1.139,1.401,31.616,-227.905,-199.585
-3.680,-1.219,1.200,28.870,-224.670,-215.210
-3.671,-1.461,1.056,-1.160,-248.779,-220.459
-3.635,-1.681,1.204,-58.167,-289.307,-212.891
-3.417,-1.836,1.435,-119.019,-322.876,-197.937
-3.141,-2.003,1.775,-155.090,-345.337,-181.091
-2.766,-2.178,2.084,-164.917,-350.464,-162.048
-2.400,-2.388,2.267,-151.306,-335.327,-138.123
-1.975,-2.505,2.361,-129.761,-303.650,-109.924
-1.624,-2.349,2.496,-100.342,-264.099,-71.960
-1.353,-2.006,2.529,-62.134,-216.064,-34.119
