aX,aY,aZ,gX,gY,gZ
-0.781,0.579,0.311,8.423,3.296,-4.761
-0.795,0.526,0.339,3.174,7.202,-7.629
-0.802,0.460,0.332,-2.869,12.695,-8.911
-0.810,0.444,0.319,-5.005,15.442,-8.545
-0.836,0.430,0.321,0.793,14.832,-10.071
-0.851,0.390,0.332,9.583,12.634,-13.794
-0.859,0.354,0.350,14.282,10.193,-17.212
-0.874,0.295,0.361,12.878,9.399,-18.982
-0.866,0.247,0.377,6.104,10.681,-16.113
-0.855,0.252,0.380,-4.150,13.367,-10.742
-0.859,0.286,0.371,-12.634,16.602,-5.981
-0.859,0.325,0.354,-17.212,18.494,-2.808
-0.850,0.342,0.332,-20.630,18.250,-1.221
-0.847,0.371,0.327,-24.170,17.029,-0.427
-0.842,0.394,0.332,-25.940,15.991,1.038
-0.831,0.404,0.343,-25.330,15.015,2.258
-0.816,0.427,0.345,-20.691,14.038,2.625
-0.803,0.446,0.343,-12.268,13.123,2.014
-0.789,0.462,0.337,-3.418,12.329,0.671
-0.785,0.454,0.334,2.686,12.817,-1.282
-0.788,0.436,0.325,4.700,15.503,-2.014
-0.785,0.438,0.311,2.869,18.372,-1.282
-0.797,0.429,0.304,0.671,20.447,0.000
-0.799,0.433,0.282,-0.793,21.851,1.831
-0.794,0.469,0.270,-0.427,20.752,4.028
-0.794,0.508,0.251,2.380,17.700,4.700
-0.791,0.531,0.243,7.080,12.817,3.845
-0.790,0.541,0.251,9.644,7.568,0.793
-0.787,0.528,0.267,8.667,3.418,-2.380
-0.787,0.509,0.297,3.906,1.099,-4.150
-0.790,0.476,0.320,-2.197,0.977,-4.883
-0.793,0.447,0.341,-7.935,2.075,-4.822
-0.796,0.429,0.345,-11.230,2.991,-3.296
-0.797,0.432,0.349,-11.108,3.601,-2.136
-0.803,0.435,0.354,-6.958,3.906,-1.831
-0.807,0.437,0.357,-2.502,4.272,-2.014
-0.802,0.450,0.357,-0.488,3.723,-1.526
-0.793,0.471,0.372,-0.854,3.479,-1.343
-0.787,0.480,0.383,-1.892,4.272,-1.953
-0.790,0.471,0.389,-4.211,6.165,-2.502
-0.783,0.459,0.387,-7.629,8.057,-2.808
-0.783,0.450,0.375,-10.132,9.644,-3.296
-0.795,0.433,0.370,-9.949,10.803,-4.150
-0.802,0.414,0.363,-8.423,11.597,-4.211
-0.796,0.414,0.352,-6.531,11.475,-3.357
-0.791,0.418,0.351,-3.906,10.681,-3.052
-0.794,0.421,0.346,-1.038,10.376,-2.930
-0.802,0.414,0.339,0.732,9.949,-2.380
-0.789,0.433,0.331,1.343,8.484,-0.549
-0.780,0.469,0.339,2.563,6.653,1.038
-0.774,0.501,0.349,4.456,5.188,1.343
-0.770,0.522,0.365,5.371,4.211,0.122
-0.772,0.521,0.372,4.944,4.211,-1.953
-0.767,0.520,0.379,2.991,5.005,-3.357
-0.765,0.506,0.387,0.610,6.165,-4.395
-0.768,0.482,0.396,-1.587,7.935,-5.554
-0.774,0.446,0.395,-3.967,9.766,-5.859
-0.779,0.423,0.378,-5.005,11.414,-4.883
-0.775,0.420,0.364,-4.333,12.207,-3.479
-0.771,0.437,0.365,-3.906,12.329,-1.648
-0.765,0.457,0.366,-5.615,12.512,-0.549
-0.764,0.475,0.368,-7.202,12.512,-0.122
-0.767,0.488,0.370,-8.301,12.878,0.122
-0.764,0.494,0.376,-10.925,13.062,0.000
-0.765,0.493,0.378,-13.611,13.062,-0.793
-0.763,0.488,0.379,-13.489,12.207,-1.709
-0.760,0.487,0.384,-10.315,11.047,-2.869
-0.765,0.482,0.387,-7.080,10.498,-4.272
-0.651,-0.995,-1.429,103.271,-256.409,54.504
-0.868,-0.971,-1.520,92.651,-290.466,72.937
-1.075,-0.908,-1.501,66.895,-329.834,93.140
-1.292,-0.705,-1.260,-0.366,-407.349,135.498
-1.608,-0.586,-1.089,-21.057,-439.514,155.151
-1.757,-0.497,-0.925,-30.212,-462.219,169.495
-1.871,-0.412,-0.819,-33.142,-476.501,179.932
-1.947,-0.279,-0.723,-30.762,-486.816,188.416
-1.994,-0.151,-0.649,-22.644,-498.108,195.496
-2.012,0.006,-0.599,-16.113,-511.597,200.073
-2.040,0.190,-0.521,-12.207,-529.053,200.745
-2.090,0.333,-0.398,-7.446,-548.889,198.547
-2.187,0.471,-0.288,-8.057,-569.275,195.435
-2.406,0.855,-0.005,-22.095,-589.111,184.937
-2.151,1.740,1.479,-74.829,-608.582,165.283
-1.951,1.729,2.154,-113.831,-567.810,132.996
-1.916,1.615,2.542,-149.170,-483.398,105.469
-1.969,1.534,2.715,-161.743,-389.038,93.140
-1.945,1.466,2.629,-140.625,-308.105,94.543
-2.131,1.441,2.120,-99.365,-247.620,94.727
-2.459,1.458,1.385,-62.134,-218.201,83.801
-2.747,1.413,0.767,-28.809,-230.774,66.833
-3.011,1.345,0.577,-4.639,-282.532,56.274
-3.257,1.267,0.889,-1.404,-351.440,50.110
-3.396,1.223,1.457,-10.193,-411.072,44.800
-3.392,1.251,1.943,-24.658,-446.228,43.823
-3.276,1.408,2.365,-41.016,-457.947,46.265
-3.036,1.545,2.694,-56.702,-445.312,46.265
-2.699,1.552,3.022,-72.388,-410.339,42.786
-2.210,1.502,3.208,-75.684,-361.938,36.621
-1.799,1.392,3.211,-50.842,-310.669,30.762
-1.433,1.301,3.073,-5.798,-258.362,29.968
-1.054,1.327,2.909,42.908,-203.613,32.166
-0.797,1.428,2.661,72.815,-152.222,26.367
-0.622,1.421,2.337,83.252,-100.525,11.780
-0.548,1.271,1.910,78.674,-44.312,-9.155
-0.620,0.979,1.428,55.481,10.071,-33.325
-0.788,0.586,0.969,9.705,47.974,-53.162
-0.908,0.172,0.617,-52.612,65.125,-62.805
-0.975,-0.154,0.418,-114.441,60.852,-61.157
-0.966,-0.311,0.366,-147.644,36.804,-49.988
-0.975,-0.288,0.479,-143.494,0.854,-34.668
-0.956,-0.186,0.670,-112.549,-33.508,-21.606
-0.950,-0.089,0.871,-75.317,-60.425,-12.939
-0.922,0.044,1.052,-39.917,-78.308,-7.935
-0.907,0.141,1.189,-4.822,-84.717,-5.127
-0.858,0.249,1.229,23.010,-77.942,-2.136
-0.810,0.379,1.190,39.307,-59.509,0.793
-0.778,0.486,1.069,43.335,-33.936,2.014
-0.777,0.574,0.922,33.997,-7.019,1.770
-0.802,0.594,0.771,15.564,17.639,0.427
-0.820,0.578,0.615,-6.287,38.208,-0.122
-0.825,0.530,0.471,-27.588,53.345,1.343
-0.825,0.487,0.310,-45.837,63.416,3.479
-0.818,0.460,0.180,-56.091,66.345,6.775
-0.794,0.469,0.091,-57.251,60.059,10.620
-0.769,0.477,0.053,-49.622,48.584,11.719
-0.763,0.472,0.046,-35.950,35.156,9.399
-0.753,0.484,0.065,-18.555,22.461,6.775
-0.743,0.503,0.096,-0.854,11.963,4.639
-0.737,0.515,0.140,12.329,4.578,2.014
-0.733,0.531,0.184,17.944,0.916,-0.183
-0.736,0.537,0.234,15.930,0.671,-1.892
-0.745,0.523,0.271,7.629,4.028,-2.991
-0.749,0.509,0.296,-3.052,10.559,-2.991
-0.761,0.485,0.301,-13.611,18.005,-2.930
-0.774,0.476,0.267,-20.203,24.475,-3.052
-0.808,0.465,0.249,-19.409,26.550,-4.272
-0.823,0.450,0.244,-12.817,23.254,-6.165
-0.827,0.432,0.259,-2.930,16.357,-8.545
-0.828,0.417,0.278,6.836,9.094,-10.376
-0.827,0.404,0.317,13.367,3.174,-11.597
-0.824,0.381,0.344,14.771,-0.977,-12.024
-0.815,0.360,0.368,10.803,-2.869,-11.292
-0.820,0.354,0.390,4.639,-3.113,-9.888
-0.822,0.355,0.413,-1.221,-2.930,-7.629
-0.812,0.360,0.423,-7.080,-2.930,-5.554
-0.821,0.370,0.433,-12.390,-2.441,-5.493
-0.820,0.379,0.438,-14.221,-2.136,-6.165
-0.817,0.375,0.443,-13.000,-3.357,-6.348
-0.805,0.387,0.452,-11.902,-4.639,-6.409
-0.804,0.392,0.470,-10.864,-5.005,-5.981
-0.806,0.375,0.478,-10.681,-4.822,-4.150
-0.792,0.384,0.491,-12.024,-3.845,-0.244
-0.769,0.430,0.491,-12.695,-1.892,4.700
-0.765,0.465,0.482,-11.719,1.160,7.019
-0.759,0.488,0.461,-10.437,5.249,6.714
-0.764,0.500,0.436,-9.888,8.972,5.310
-0.768,0.497,0.402,-9.583,11.292,4.395
-0.757,0.490,0.380,-8.728,12.085,4.272
-0.758,0.498,0.363,-7.202,12.146,4.089
-0.762,0.514,0.345,-5.981,11.658,3.418
-0.760,0.517,0.333,-5.554,10.498,2.014
-0.758,0.522,0.328,-5.676,8.423,0.977
-0.753,0.531,0.335,-5.798,6.470,0.671
-0.750,0.537,0.348,-6.287,5.249,-0.061
-0.750,0.527,0.356,-7.690,4.883,-1.099
-0.761,0.495,0.361,-10.315,5.981,-2.014
-0.763,0.482,0.350,-12.939,7.690,-2.075
-0.766,0.481,0.345,-11.536,7.568,-2.136
-0.777,0.477,0.347,-5.859,6.592,-2.686
-0.780,0.487,0.347,-1.099,5.432,-3.113
-0.774,0.495,0.360,0.854,4.089,-3.662
-0.771,0.495,0.364,-0.549,3.967,-4.517
-0.769,0.491,0.364,-4.272,5.188,-5.066
-0.766,0.497,0.373,-7.751,5.981,-5.371
-0.762,0.505,0.387,-10.620,6.104,-6.470
-0.761,0.487,0.398,-13.794,6.531,-8.606
-0.764,0.448,0.401,-16.907,8.362,-10.010
-0.775,0.416,0.396,-18.066,10.376,-9.888
-0.784,0.387,0.383,-16.663,11.292,-8.240
-0.790,0.377,0.368,-12.756,10.925,-5.615
-0.790,0.395,0.361,-7.324,9.460,-3.479
-0.792,0.415,0.362,-2.014,7.385,-2.258
-0.795,0.429,0.363,1.099,5.859,-1.404
-0.780,0.456,0.364,0.671,4.761,-0.305
-0.769,0.484,0.369,-2.258,4.150,0.488
-0.767,0.494,0.377,-5.188,4.211,0.305
-0.764,0.490,0.388,-6.775,4.761,-0.122
-0.863,-1.016,-1.099,30.212,-282.898,136.169
-1.024,-0.962,-1.192,12.939,-304.260,161.316
-1.198,-0.780,-1.211,-1.404,-334.961,188.538
-1.362,-0.594,-1.195,-8.789,-368.530,210.144
-1.527,-0.449,-1.157,-10.010,-403.870,222.595
-1.675,-0.298,-1.138,-7.874,-440.247,230.164
-1.810,-0.194,-1.106,-3.906,-474.487,234.497
-1.911,-0.140,-1.044,-2.258,-507.507,237.671
-2.037,-0.085,-0.936,-2.991,-539.368,239.319
-2.186,0.018,-0.733,-4.517,-567.383,241.455
-2.272,0.193,-0.461,-4.272,-588.562,247.253
-2.288,0.485,-0.135,-3.052,-600.159,253.235
-2.239,0.911,0.295,-4.395,-598.083,251.770
-2.119,1.288,0.882,-11.658,-579.712,237.671
-2.019,1.400,1.398,-32.288,-542.297,209.778
-2.113,1.351,1.753,-67.017,-484.741,181.335
-2.337,1.353,1.737,-109.375,-413.574,167.725
-2.598,1.385,1.584,-145.935,-354.797,170.288
-2.826,1.419,1.495,-152.649,-323.303,176.086
-3.065,1.544,1.147,-127.869,-312.012,169.312
-3.395,1.624,0.906,-82.703,-329.224,146.912
-3.610,1.572,0.943,-34.973,-364.136,123.047
-3.850,1.409,1.214,-15.259,-398.254,105.652
-3.961,1.373,1.658,-30.884,-416.077,99.731
-3.885,1.475,2.010,-63.965,-411.499,106.201
-3.594,1.681,2.253,-83.191,-397.095,114.075
-3.201,1.815,2.499,-75.317,-384.705,107.727
-2.772,1.651,2.730,-51.941,-372.192,86.487
-2.351,1.373,2.958,-38.147,-348.816,64.331
-1.840,1.312,3.063,-24.353,-312.988,59.326
-1.433,1.327,3.031,-3.296,-274.414,66.467
-1.052,1.416,2.835,7.446,-226.013,61.646
-0.719,1.370,2.585,20.752,-166.931,43.884
-0.573,1.167,2.185,33.264,-106.812,20.691
-0.623,0.890,1.688,31.006,-51.575,0.671
-0.735,0.617,1.142,13.550,-6.653,-13.611
-0.886,0.420,0.668,-16.235,20.020,-23.743
-1.036,0.215,0.356,-48.950,21.362,-28.320
-1.096,0.102,0.208,-69.519,-0.488,-24.109
-1.127,0.102,0.271,-69.031,-36.316,-14.832
-1.106,0.230,0.482,-54.871,-73.303,-5.676
-1.064,0.399,0.738,-34.668,-100.830,0.305
-1.016,0.526,1.005,-13.916,-117.676,0.488
-0.973,0.589,1.275,2.014,-123.047,-3.662
-0.918,0.554,1.410,10.376,-112.610,-10.742
-0.883,0.486,1.421,7.812,-89.111,-17.029
-0.874,0.414,1.341,-3.052,-59.204,-19.714
-0.855,0.375,1.176,-15.747,-28.992,-19.531
-0.887,0.301,1.001,-24.719,-5.554,-19.836
-0.894,0.268,0.831,-33.264,11.902,-16.907
-0.892,0.261,0.671,-43.274,24.597,-10.254
-0.873,0.279,0.522,-52.124,33.264,-2.991
-0.846,0.359,0.393,-54.504,37.598,2.930
-0.837,0.453,0.283,-44.739,36.194,5.371
-0.834,0.515,0.215,-24.719,29.846,2.869
-0.852,0.534,0.196,-4.333,20.630,-1.892
-0.843,0.564,0.193,9.827,12.939,-5.676
-0.820,0.604,0.209,17.151,7.935,-9.644
-0.810,0.587,0.238,15.747,6.897,-14.587
-0.797,0.526,0.256,4.578,10.925,-18.005
-0.790,0.497,0.254,-12.329,18.555,-19.165
-0.816,0.452,0.247,-24.475,26.001,-19.348
-0.839,0.404,0.229,-28.442,30.762,-18.494
-0.851,0.364,0.215,-27.344,32.654,-16.113
-0.859,0.313,0.214,-21.790,32.288,-14.099
-0.862,0.292,0.198,-11.780,30.762,-11.658
-0.880,0.297,0.182,0.122,28.687,-9.033
-0.876,0.329,0.164,10.132,25.330,-6.897
-0.871,0.358,0.180,14.099,20.935,-6.531
-0.861,0.380,0.204,11.108,17.578,-8.789
-0.875,0.372,0.237,4.272,16.541,-11.597
-0.877,0.355,0.261,-4.211,16.602,-12.207
-0.874,0.337,0.269,-11.780,17.212,-11.719
-0.891,0.316,0.276,-14.954,17.273,-12.451
-0.904,0.281,0.277,-13.245,16.479,-13.550
-0.917,0.237,0.286,-8.545,13.367,-13.306
-0.917,0.219,0.297,-2.930,10.254,-11.108
-0.903,0.240,0.299,3.601,7.324,-7.385
-0.893,0.282,0.313,10.559,4.822,-4.517
-0.873,0.326,0.323,13.000,4.639,-2.502
-0.852,0.371,0.326,7.996,6.775,-0.916
-0.843,0.402,0.318,-1.343,10.559,-0.427
-0.833,0.421,0.294,-9.949,14.221,-0.793
-0.831,0.422,0.287,-14.404,16.052,-1.648
-0.834,0.423,0.277,-15.930,17.395,-3.601
-0.842,0.417,0.274,-16.602,18.005,-5.493
-0.841,0.394,0.271,-18.005,17.334,-5.920
-0.830,0.379,0.277,-19.348,16.052,-4.822
-0.821,0.384,0.277,-18.921,15.259,-3.845
-0.822,0.395,0.271,-14.709,14.709,-2.869
-0.825,0.405,0.256,-10.010,13.367,-1.953
-0.816,0.423,0.245,-6.165,11.414,-0.916
-0.814,0.443,0.260,-4.150,9.827,-0.854
-0.805,0.468,0.269,-5.005,9.216,-1.892
-0.794,0.489,0.289,-6.104,8.728,-3.174
-0.800,0.495,0.305,-6.897,9.216,-5.371
-0.810,0.477,0.318,-9.949,11.353,-7.324
-0.811,0.465,0.324,-15.930,13.184,-7.568
-0.815,0.459,0.330,-23.315,15.076,-7.446
-0.813,0.440,0.341,-27.039,16.724,-7.812
-0.828,0.403,0.342,-25.269,16.907,-8.667
-0.835,0.383,0.333,-17.456,15.747,-7.996
-0.828,0.403,0.330,-6.409,13.916,-6.531
-0.818,0.435,0.336,3.906,11.108,-6.592
-0.800,0.462,0.362,10.132,9.399,-8.118
-0.788,0.473,0.384,10.925,10.742,-10.742
-0.791,0.475,0.407,8.118,13.733,-12.573
-0.790,0.465,0.420,2.991,17.212,-12.329
-0.788,0.463,0.428,-3.540,21.301,-11.780
-0.786,0.460,0.436,-9.888,25.940,-10.925
-0.784,0.454,0.433,-17.029,30.090,-9.705
-0.791,0.421,0.427,-23.193,34.607,-9.460
-0.808,0.368,0.407,-25.879,38.330,-8.789
-0.807,0.335,0.378,-21.240,38.940,-6.653
-0.812,0.346,0.358,-8.423,37.292,-4.333
-0.808,0.386,0.339,7.202,33.386,-2.502
-0.798,0.416,0.338,20.081,28.137,-1.953
-0.792,0.433,0.331,26.001,24.414,-2.747
-0.788,0.456,0.314,26.123,22.095,-2.625
-0.732,-1.016,-1.335,99.487,-256.531,74.890
-1.049,-1.141,-1.479,85.266,-282.776,85.327
-1.351,-1.310,-1.650,59.814,-320.068,102.539
-1.681,-1.416,-1.806,43.030,-368.408,129.761
-2.008,-1.336,-1.851,36.804,-426.392,166.260
-2.309,-1.061,-1.758,33.081,-492.493,208.191
-2.613,-0.729,-1.497,27.222,-560.181,248.291
-2.803,-0.382,-1.192,22.583,-621.155,278.687
-2.900,-0.078,-0.876,23.682,-668.823,293.701
-2.898,0.130,-0.515,30.334,-704.834,296.204
-2.814,0.544,0.097,37.170,-729.065,291.687
-2.445,0.663,0.755,53.040,-728.943,274.353
-2.047,0.550,1.142,61.951,-694.214,246.338
-1.754,0.527,1.247,43.518,-632.141,226.013
-1.719,0.622,1.299,-2.197,-557.434,219.177
-1.739,0.861,1.154,-55.542,-491.272,216.248
-1.883,1.045,0.895,-93.506,-448.914,204.407
-2.163,1.168,0.743,-105.652,-433.899,181.519
-2.454,1.243,0.853,-102.051,-447.693,155.518
-2.561,1.242,1.297,-89.050,-471.436,127.991
-2.524,1.094,1.645,-72.205,-473.328,103.210
-2.616,1.008,1.756,-64.209,-446.167,87.708
-2.697,0.934,1.754,-67.139,-402.100,80.200
-2.936,0.865,1.441,-77.026,-359.741,77.942
-3.269,0.863,1.153,-72.021,-335.205,73.608
-3.579,0.861,1.007,-48.096,-334.778,68.787
-3.820,0.894,1.070,-26.367,-352.905,64.636
-3.917,0.955,1.302,-17.700,-375.854,62.744
-3.854,1.058,1.615,-23.621,-391.052,63.293
-3.588,1.214,1.984,-42.480,-392.578,67.383
-3.240,1.268,2.269,-61.707,-377.563,68.115
-2.781,1.303,2.516,-73.364,-348.083,64.392
-2.302,1.222,2.687,-65.796,-311.829,62.622
-1.851,1.210,2.745,-37.720,-272.217,65.308
-1.399,1.274,2.698,8.301,-227.173,62.866
-1.023,1.221,2.505,61.279,-172.791,51.880
-0.796,1.102,2.139,85.266,-112.976,36.987
-0.730,0.985,1.690,73.914,-52.185,22.644
-0.780,0.823,1.127,43.030,5.737,8.972
-0.878,0.630,0.546,0.671,46.875,-4.333
-0.997,0.394,0.051,-44.495,60.730,-17.578
-1.082,0.196,-0.245,-75.073,47.546,-25.085
-1.123,0.105,-0.249,-86.182,9.888,-23.926
-1.125,0.143,-0.011,-77.332,-38.147,-17.883
-1.105,0.262,0.339,-54.382,-78.796,-12.268
-1.039,0.402,0.634,-29.175,-103.577,-10.437
-1.003,0.489,0.974,-11.414,-114.075,-15.198
-0.959,0.456,1.238,-1.892,-107.666,-23.132
-0.917,0.387,1.336,1.526,-84.717,-30.151
-0.916,0.344,1.313,2.197,-53.833,-34.058
-0.970,0.296,1.178,-0.671,-21.423,-36.072
-1.023,0.269,1.001,-11.658,6.104,-36.438
-1.033,0.243,0.797,-28.748,27.405,-35.461
-1.058,0.175,0.598,-43.762,40.100,-31.860
-1.051,0.176,0.434,-52.917,44.922,-25.269
-1.006,0.241,0.304,-52.063,41.931,-19.531
-0.988,0.248,0.229,-37.170,34.729,-18.616
-0.979,0.213,0.176,-16.479,25.574,-18.250
-0.958,0.237,0.164,0.244,17.151,-15.076
-0.924,0.325,0.175,12.634,11.597,-10.376
-0.890,0.393,0.198,20.447,9.888,-8.423
-0.869,0.460,0.221,20.325,12.146,-9.094
-0.825,0.496,0.246,12.878,17.151,-10.742
-0.803,0.496,0.249,0.488,24.902,-14.160
-0.812,0.451,0.229,-11.902,34.485,-18.066
-0.836,0.419,0.180,-18.860,41.931,-19.775
-0.860,0.379,0.126,-18.616,44.739,-20.996
-0.886,0.331,0.085,-13.611,44.189,-22.095
-0.920,0.278,0.059,-7.263,41.077,-21.423
-0.932,0.236,0.042,-1.099,35.583,-17.517
-0.932,0.241,0.042,4.456,30.334,-12.695
-0.930,0.257,0.058,7.568,26.428,-8.789
-0.927,0.253,0.072,5.615,23.010,-6.592
-0.920,0.260,0.081,1.404,19.287,-4.639
-0.912,0.295,0.111,-2.686,15.259,-2.686
-0.900,0.327,0.144,-5.127,11.719,-2.502
-0.907,0.341,0.177,-5.859,9.766,-3.662
-0.896,0.345,0.211,-6.226,9.155,-5.127
-0.881,0.320,0.236,-7.751,8.972,-7.812
-0.908,0.313,0.257,-9.399,10.315,-10.681
-0.919,0.293,0.258,-10.681,12.390,-11.780
-0.930,0.253,0.263,-13.367,12.085,-10.254
-0.919,0.248,0.248,-14.709,10.864,-6.653
-0.912,0.260,0.247,-12.329,8.728,-2.930
-0.903,0.291,0.251,-7.935,6.104,-1.038
-0.886,0.321,0.259,-3.357,3.967,0.366
-0.873,0.355,0.260,-0.610,3.052,0.610
-0.864,0.376,0.275,-0.793,3.357,-0.549
-0.858,0.389,0.277,-4.578,5.005,-1.648
-0.857,0.396,0.273,-9.155,7.446,-2.014
-0.869,0.425,0.277,-12.756,9.277,-3.235
-0.861,0.434,0.265,-13.245,10.681,-4.700
-0.868,0.404,0.276,-14.282,11.475,-6.409
-0.872,0.363,0.274,-17.578,12.634,-6.287
-0.866,0.361,0.266,-18.311,12.756,-4.700
-0.875,0.355,0.256,-11.230,10.986,-3.845
-0.875,0.346,0.237,-2.441,9.827,-3.052
-0.871,0.357,0.226,2.136,8.606,-2.197
-0.865,0.385,0.229,2.747,6.897,-1.404
-0.852,0.410,0.240,1.404,5.981,-1.343
-0.840,0.438,0.256,-1.526,5.798,-1.709
-0.828,0.471,0.268,-6.226,6.592,-2.319
-0.840,0.449,0.289,-13.855,8.850,-3.662
-0.852,0.403,0.307,-24.109,10.925,-4.395
-0.846,0.393,0.297,-29.663,11.597,-4.150
-0.860,0.394,0.303,-24.841,11.475,-4.761
-0.864,0.384,0.309,-16.052,10.864,-5.554
-0.867,0.354,0.308,-10.681,10.559,-5.798
-0.868,0.343,0.296,-9.521,11.841,-5.554
-0.864,0.354,0.284,-6.531,12.817,-4.944
-0.867,0.357,0.278,-1.160,12.817,-4.639
-0.866,0.349,0.265,2.747,12.390,-4.333
-0.866,0.351,0.253,2.808,11.353,-3.357
-0.857,0.375,0.254,1.343,10.559,-2.075
-0.847,0.390,0.259,0.427,9.277,-1.831
-0.854,0.383,0.260,0.610,8.850,-2.502
-0.856,0.376,0.257,-1.465,9.216,-2.991
-0.857,0.364,0.266,-5.798,9.827,-3.296
-0.867,0.353,0.274,-10.498,10.681,-3.784
-0.642,-0.897,-1.139,150.452,-279.541,117.676
-0.784,-0.805,-1.140,122.864,-306.091,130.493
-0.935,-0.760,-1.097,91.309,-330.444,143.677
-1.055,-0.759,-1.122,57.190,-349.365,157.043
-1.207,-0.776,-1.216,23.071,-363.708,172.424
-1.395,-0.770,-1.350,-4.700,-377.319,191.833
-1.581,-0.661,-1.503,-28.687,-393.982,214.783
-1.803,-0.491,-1.644,-48.828,-421.143,235.107
-2.023,-0.342,-1.706,-58.838,-462.219,249.451
-2.239,-0.198,-1.676,-53.101,-512.451,260.376
-2.454,-0.042,-1.502,-33.203,-567.078,268.250
-2.635,0.140,-1.232,-8.118,-618.164,270.447
-2.843,0.421,-0.955,9.033,-657.776,266.296
-3.024,0.903,-0.570,6.958,-685.913,257.812
-3.087,1.531,0.216,-17.090,-698.608,241.882
-2.966,2.113,1.034,-46.753,-684.387,208.313
-2.783,2.291,1.794,-71.045,-640.930,157.593
-2.833,2.028,2.348,-98.694,-565.186,106.873
-2.973,1.601,2.466,-130.798,-462.402,78.918
-3.131,1.259,2.196,-148.804,-357.971,80.872
-3.473,0.985,1.766,-140.564,-280.029,93.933
-3.993,0.934,1.158,-105.774,-230.713,101.318
-4.000,1.014,0.690,-56.091,-220.398,100.708
-4.000,1.150,0.501,-7.019,-259.338,96.619
-4.000,1.357,0.787,31.921,-321.350,89.111
-4.000,1.454,1.347,51.086,-379.517,79.590
-3.974,1.513,1.948,40.344,-423.279,68.481
-3.454,1.595,2.487,13.855,-441.101,59.387
-2.671,1.868,2.893,-14.099,-411.133,49.377
-1.983,1.971,3.086,-29.114,-355.225,41.321
-1.531,1.764,3.014,-43.152,-286.255,26.306
-1.181,1.556,2.765,-63.538,-213.257,4.639
-0.786,1.400,2.520,-60.608,-138.428,-10.498
-0.606,1.119,2.179,-31.311,-60.730,-21.057
-0.664,0.775,1.690,-14.343,13.306,-26.978
-0.777,0.510,1.157,-18.738,72.632,-31.555
-0.976,0.231,0.622,-27.466,111.938,-33.142
-1.133,0.020,0.147,-41.748,130.249,-33.569
-1.187,-0.116,-0.188,-52.795,121.826,-29.602
-1.150,-0.071,-0.385,-57.251,86.914,-19.714
-1.140,0.121,-0.407,-51.819,35.767,-9.338
-1.131,0.356,-0.235,-38.452,-18.066,-4.456
-1.131,0.572,0.012,-26.611,-63.232,-6.042
-1.146,0.713,0.275,-20.081,-95.398,-15.076
-1.150,0.736,0.580,-20.386,-117.981,-29.785
-1.120,0.666,0.868,-24.719,-128.418,-44.434
-1.067,0.556,1.057,-28.381,-121.399,-57.007
-1.017,0.442,1.139,-30.762,-100.220,-64.758
-0.984,0.305,1.151,-35.645,-71.960,-65.613
-0.939,0.198,1.104,-45.288,-40.710,-58.167
-0.893,0.169,0.998,-56.763,-8.484,-45.044
-0.854,0.205,0.828,-65.613,20.813,-29.724
-0.864,0.235,0.666,-69.336,44.128,-16.785
-0.863,0.281,0.512,-65.430,59.814,-7.385
-0.859,0.328,0.358,-53.528,68.115,-2.136
-0.858,0.395,0.207,-36.133,69.885,-0.061
-0.863,0.457,0.109,-18.188,64.941,-0.366
-0.860,0.486,0.043,-1.709,55.664,-2.075
-0.862,0.484,0.021,9.277,44.922,-4.089
-0.854,0.489,0.016,14.038,35.217,-4.883
-0.849,0.514,0.028,14.526,28.381,-4.944
-0.863,0.530,0.054,12.817,24.719,-5.432
-0.880,0.513,0.072,9.766,21.973,-6.226
-0.879,0.506,0.079,6.592,19.836,-4.517
-0.875,0.506,0.091,3.540,18.372,-2.747
-0.868,0.508,0.103,1.892,18.311,-2.014
-0.866,0.516,0.112,2.197,18.555,-2.014
-0.873,0.499,0.107,4.395,19.043,-2.441
-0.869,0.496,0.100,6.653,18.921,-2.625
-0.866,0.506,0.099,10.559,17.517,-3.296
-0.865,0.510,0.117,15.686,15.686,-5.859
-0.856,0.514,0.144,18.433,14.526,-9.583
-0.849,0.491,0.179,16.235,14.099,-14.343
-0.850,0.453,0.189,7.751,15.503,-17.944
-0.847,0.417,0.192,-4.822,19.043,-18.921
-0.837,0.400,0.194,-18.127,23.132,-17.578
-0.845,0.370,0.187,-30.518,26.428,-16.663
-0.872,0.305,0.186,-38.940,28.015,-16.235
-0.882,0.267,0.170,-40.222,26.917,-14.160
-0.889,0.277,0.166,-32.410,22.400,-10.132
-0.880,0.314,0.175,-18.250,15.930,-7.263
-0.884,0.339,0.184,-1.221,10.376,-5.920
-0.877,0.362,0.208,12.756,6.836,-5.188
-0.861,0.385,0.217,19.714,4.822,-3.967
-0.865,0.404,0.210,18.738,5.310,-2.869
-0.868,0.431,0.200,10.925,7.751,-1.465
-0.850,0.473,0.193,-0.366,10.254,0.488
-0.837,0.516,0.184,-10.742,11.780,1.282
-0.833,0.534,0.181,-19.775,13.000,-0.610
-0.844,0.502,0.182,-26.733,13.611,-2.808
-0.833,0.483,0.168,-31.006,12.817,-3.357
-0.833,0.484,0.164,-29.663,10.925,-3.174
-0.836,0.452,0.173,-22.278,8.789,-3.906
-0.843,0.421,0.180,-12.512,6.470,-3.845
