aX,aY,aZ,gX,gY,gZ
-0.008,0.881,-0.556,0.244,-1.892,0.122
-0.011,0.884,-0.566,-0.122,-1.465,-0.183
-0.014,0.869,-0.568,0.244,-1.282,-1.099
-0.012,0.853,-0.563,1.038,-1.343,-1.465
-0.008,0.851,-0.557,0.854,-0.916,-1.343
-0.002,0.847,-0.557,1.465,-0.427,-0.732
0.001,0.840,-0.568,3.113,-1.038,0.244
0.009,0.845,-0.584,3.967,-1.160,1.160
0.012,0.852,-0.595,3.479,-1.099,1.892
0.011,0.851,-0.593,3.357,-1.221,1.831
0.005,0.839,-0.572,3.052,-1.160,1.831
0.001,0.834,-0.553,3.052,-0.916,1.709
-0.002,0.836,-0.545,3.906,-0.183,2.014
0.000,0.843,-0.544,5.615,0.549,2.075
0.005,0.845,-0.549,6.470,1.282,2.075
-0.006,0.852,-0.553,5.859,1.526,2.014
0.001,0.853,-0.542,5.310,1.282,2.625
0.000,0.854,-0.532,3.906,0.916,2.930
-0.009,0.856,-0.506,1.770,1.343,2.747
-0.004,0.863,-0.496,0.305,2.075,2.686
-0.020,0.862,-0.493,-0.671,2.808,1.892
-0.020,0.851,-0.509,-0.183,3.174,1.343
-0.026,0.845,-0.522,0.488,3.418,0.854
-0.027,0.851,-0.530,0.000,3.296,0.916
-0.020,0.851,-0.528,-0.427,3.113,0.793
-0.016,0.844,-0.520,-0.122,2.441,0.916
-0.014,0.843,-0.517,-0.366,2.502,0.793
-0.018,0.840,-0.529,-0.732,2.502,0.610
-0.024,0.833,-0.537,-0.427,1.770,0.549
-0.026,0.826,-0.545,-0.244,0.793,0.793
-0.025,0.829,-0.554,-0.061,0.366,1.526
-0.027,0.833,-0.560,0.977,-0.061,2.197
-0.031,0.835,-0.562,2.197,-0.366,2.380
-0.033,0.842,-0.556,4.028,-0.671,2.258
-0.038,0.848,-0.554,5.493,-0.488,1.709
-0.043,0.850,-0.548,6.592,-0.244,0.854
-0.048,0.848,-0.547,7.996,-0.305,0.061
-0.161,0.786,2.207,-40.649,-90.332,-115.967
-0.153,0.764,2.381,-5.859,-91.064,-116.943
-0.165,0.695,2.505,26.428,-78.369,-120.911
-0.245,0.615,2.556,55.298,-53.040,-122.131
-0.335,0.579,2.578,78.064,-23.254,-114.807
-0.307,0.620,2.588,101.135,6.836,-98.450
-0.341,0.706,2.504,121.216,34.790,-86.731
-0.356,0.892,2.439,137.146,58.044,-78.918
-0.345,1.140,2.425,156.677,72.449,-76.233
-0.391,1.335,2.433,183.655,79.285,-77.454
-0.515,1.482,2.455,210.449,84.595,-81.482
-0.683,1.606,2.514,232.788,93.445,-84.656
-0.906,1.661,2.593,253.540,107.361,-84.290
-1.116,1.781,2.667,273.926,129.333,-76.599
-1.301,1.903,2.614,296.631,162.537,-63.721
-1.472,1.870,2.529,322.510,200.317,-46.997
-1.578,1.811,2.343,353.027,239.624,-26.917
-1.526,1.763,2.099,381.226,278.625,-0.793
-1.570,1.776,1.823,404.114,316.223,26.062
-1.593,1.809,1.572,432.251,348.022,51.880
-1.548,1.827,1.361,471.863,371.033,80.322
-1.501,1.818,1.234,513.977,381.775,110.107
-1.508,1.773,1.058,548.462,390.991,135.376
-1.609,1.724,0.876,573.181,404.419,156.738
-1.835,1.720,0.761,587.524,418.091,178.528
-1.944,1.633,0.658,595.703,433.105,207.947
-1.951,1.501,0.540,598.206,458.191,248.352
-2.002,1.413,0.381,588.562,489.807,288.940
-2.149,1.495,0.256,572.266,520.081,327.698
-2.244,1.565,0.033,559.814,547.729,365.662
-2.236,1.589,-0.265,561.829,560.608,400.024
-2.192,1.636,-0.508,575.500,548.523,431.335
-2.104,1.731,-0.669,591.003,521.545,453.552
-1.993,1.784,-0.745,602.905,486.816,461.792
-1.893,1.750,-0.782,609.680,443.420,459.412
-1.796,1.673,-0.797,607.666,398.621,452.515
-1.750,1.607,-0.770,592.834,362.305,446.472
-1.573,1.560,-0.778,561.462,343.079,442.871
-1.566,1.513,-0.998,519.226,337.585,440.186
-1.493,1.634,-1.113,468.811,331.970,436.890
-1.301,1.803,-1.264,418.701,322.815,426.025
-1.005,1.901,-1.393,378.723,310.242,403.564
-0.885,1.912,-1.468,343.811,287.964,371.338
-0.894,1.950,-1.461,305.786,258.789,328.918
-1.023,1.986,-1.375,264.099,233.398,283.325
-1.218,2.074,-1.451,221.130,214.722,243.896
-1.397,2.537,-1.770,179.321,190.369,210.022
-1.516,2.995,-1.648,152.466,146.790,167.847
-1.572,3.913,-2.323,130.981,102.722,118.103
-1.670,4.000,-2.979,76.660,42.297,33.325
-2.026,3.180,-1.840,15.015,-38.635,-54.260
-2.194,2.406,-1.006,-34.668,-13.428,-72.998
-1.551,1.844,-0.607,-75.012,45.410,-65.674
-0.797,1.363,-0.406,-74.890,50.293,-60.974
-0.230,0.924,-0.407,-44.678,30.090,-47.852
0.480,0.507,-0.434,-12.634,11.047,-29.602
1.051,0.231,-0.406,-0.671,13.855,-11.047
1.325,0.114,-0.371,-0.366,24.231,-0.488
1.354,0.065,-0.335,4.456,33.142,1.709
1.129,0.063,-0.349,16.235,38.513,1.038
0.764,0.136,-0.407,34.851,38.757,6.348
0.429,0.276,-0.468,53.406,23.010,11.780
0.050,0.530,-0.535,62.866,13.550,18.250
-0.169,0.858,-0.637,63.293,23.743,25.085
-0.309,1.188,-0.799,53.467,27.100,26.611
-0.346,1.446,-0.846,41.138,16.174,21.790
-0.430,1.494,-0.756,29.480,-6.287,10.864
-0.406,1.332,-0.586,16.968,-9.583,2.563
-0.331,1.142,-0.502,4.883,-4.456,-2.930
-0.189,1.001,-0.437,-2.686,-6.897,-4.761
-0.023,0.880,-0.439,0.549,-10.925,-3.601
0.140,0.777,-0.471,5.554,-17.212,-2.747
0.246,0.702,-0.495,6.531,-22.522,-3.174
0.290,0.636,-0.503,3.967,-25.757,-3.113
0.321,0.627,-0.431,1.953,-32.349,-1.160
0.182,0.586,-0.399,-4.456,-26.489,-1.770
0.261,0.646,-0.388,-13.916,15.137,-8.179
0.214,0.716,-0.449,-11.902,10.437,-7.507
0.118,0.735,-0.481,-1.465,-9.949,-1.526
0.011,0.759,-0.498,6.714,-20.325,1.465
-0.029,0.834,-0.544,5.127,-12.512,0.549
-0.050,0.919,-0.591,1.892,-6.775,-0.549
-0.045,0.964,-0.628,3.235,-11.292,-0.671
-0.047,0.965,-0.624,5.310,-16.968,-2.563
-0.022,0.941,-0.598,4.578,-17.883,-4.089
0.021,0.926,-0.587,2.686,-16.174,-4.944
0.068,0.884,-0.569,1.953,-16.724,-5.798
0.105,0.849,-0.554,3.296,-18.921,-6.470
0.129,0.825,-0.523,4.150,-19.470,-6.470
0.149,0.819,-0.515,3.418,-17.700,-6.104
0.151,0.820,-0.511,2.258,-15.930,-6.287
0.146,0.818,-0.515,1.404,-13.428,-6.592
0.138,0.822,-0.509,-0.427,-8.301,-6.287
0.128,0.833,-0.517,-2.319,-3.174,-5.249
0.115,0.848,-0.522,-2.930,-0.488,-3.662
0.103,0.856,-0.528,-2.686,0.549,-2.502
0.098,0.866,-0.521,-3.113,0.671,-1.892
0.099,0.887,-0.509,-4.150,0.977,-1.831
0.095,0.899,-0.516,-4.822,1.038,-2.136
0.083,0.890,-0.524,-3.296,-0.366,-2.869
0.068,0.869,-0.533,-1.465,-1.282,-3.540
0.085,0.850,-0.548,-0.610,-1.221,-4.150
0.092,0.819,-0.534,-0.305,-2.502,-4.700
0.098,0.787,-0.511,0.366,-3.784,-4.089
0.125,0.797,-0.492,0.793,-4.517,-2.502
0.153,0.839,-0.509,2.502,-4.211,-0.916
0.143,0.853,-0.528,3.418,-4.150,0.061
0.130,0.861,-0.522,3.601,-4.456,-0.793
0.109,0.852,-0.512,2.808,-4.578,-2.014
0.095,0.844,-0.513,1.099,-4.211,-1.892
0.088,0.833,-0.499,0.732,-4.272,-1.404
0.097,0.827,-0.487,0.610,-4.639,-0.610
0.114,0.842,-0.486,-0.671,-3.906,0.000
0.125,0.872,-0.491,-1.160,-3.113,0.183
0.115,0.868,-0.503,0.305,-2.625,-0.671
0.104,0.868,-0.524,1.587,-1.221,-2.747
0.100,0.861,-0.532,2.625,-0.916,-3.845
0.100,0.850,-0.514,2.808,-1.770,-4.150
0.108,0.838,-0.479,1.160,-2.441,-3.784
0.086,0.589,2.270,-3.601,-67.871,-93.628
0.014,0.691,2.607,0.366,-59.998,-104.309
-0.002,0.868,2.873,10.010,-45.288,-119.385
-0.107,1.001,3.096,26.550,-27.344,-133.301
-0.339,1.138,3.230,58.167,-7.996,-147.095
-0.644,1.230,3.329,102.905,12.390,-160.217
-1.001,1.211,3.378,152.527,38.574,-164.307
-1.311,1.201,3.358,197.021,76.355,-156.433
-1.547,1.188,3.253,231.506,122.498,-138.489
-1.725,1.126,3.084,258.545,169.678,-114.075
-1.808,1.051,2.866,281.494,216.248,-81.421
-1.823,1.022,2.581,301.880,261.719,-42.603
-1.807,1.050,2.249,319.702,305.176,-5.249
-1.752,1.096,1.896,336.365,344.482,27.283
-1.640,1.154,1.563,352.905,377.563,56.458
-1.516,1.201,1.303,371.826,403.992,82.092
-1.416,1.194,0.996,393.127,425.354,103.333
-1.393,1.244,0.743,414.612,440.735,122.925
-1.376,1.427,0.654,432.434,452.515,139.587
-1.359,1.557,0.538,446.594,463.196,147.766
-1.345,1.532,0.331,464.722,465.698,151.855
-1.294,1.392,0.110,486.328,460.327,162.292
-1.285,1.223,-0.092,501.526,459.839,180.420
-1.315,1.149,-0.262,499.695,465.515,200.989
-1.337,1.253,-0.376,482.239,474.854,219.543
-1.219,1.341,-0.504,463.257,480.591,228.943
-1.062,1.349,-0.648,454.956,465.942,227.661
-0.887,1.255,-0.793,456.055,428.040,221.313
-0.781,1.137,-0.859,455.872,382.751,214.417
-0.738,1.051,-0.882,447.388,346.558,208.557
-0.707,0.940,-0.964,432.800,321.899,205.139
-0.685,0.877,-1.020,419.373,301.147,200.867
-0.704,0.911,-0.963,408.325,285.950,198.975
-0.793,0.941,-0.962,399.719,280.823,197.510
-0.838,0.961,-0.954,396.973,277.344,195.068
-0.830,0.944,-0.980,401.184,269.775,195.557
-0.861,0.930,-0.958,406.494,257.324,200.562
-0.836,0.911,-0.927,409.790,246.155,212.036
-0.814,0.911,-0.887,409.363,241.760,229.675
-0.810,0.976,-0.890,404.053,241.882,249.451
-0.802,1.113,-0.918,390.442,247.681,264.893
-0.731,1.237,-0.997,374.878,253.174,274.597
-0.645,1.367,-1.100,362.976,252.380,278.198
-0.513,1.468,-1.186,353.577,244.202,275.024
-0.382,1.538,-1.270,341.797,230.530,267.944
-0.148,1.651,-1.493,319.763,215.820,256.226
-0.174,1.918,-1.736,271.545,192.932,233.826
-0.347,2.642,-2.181,216.980,151.794,207.886
-0.599,3.021,-1.614,188.660,106.506,177.734
-0.217,3.809,-2.916,158.203,94.482,130.859
-0.651,3.844,-2.302,100.037,15.564,31.250
-1.310,2.552,-0.922,52.124,-46.997,-43.579
-1.373,1.833,-0.514,-21.362,5.188,-41.504
-0.869,1.418,-0.413,-71.350,64.392,-33.081
-0.305,1.048,-0.386,-44.495,58.472,-28.992
0.169,0.596,-0.428,10.864,18.921,-18.616
0.449,0.367,-0.488,36.438,-1.953,-2.136
0.945,0.305,-0.604,30.640,6.531,14.832
1.048,0.320,-0.679,21.606,18.982,20.691
0.850,0.389,-0.666,18.982,18.494,15.259
0.541,0.437,-0.608,25.818,12.390,9.827
0.262,0.591,-0.589,30.518,10.742,10.010
0.067,0.821,-0.620,31.433,10.498,9.766
-0.073,0.996,-0.640,32.532,4.700,5.859
-0.185,1.083,-0.612,31.372,-1.587,1.038
-0.194,1.052,-0.514,25.574,-1.648,-2.747
-0.129,0.982,-0.457,17.822,0.000,-4.578
-0.002,0.898,-0.473,12.451,2.563,-5.859
0.122,0.826,-0.484,9.277,6.409,-5.188
0.169,0.800,-0.511,3.540,11.780,-1.648
0.268,0.773,-0.557,-3.967,19.592,-3.723
0.340,0.740,-0.543,-5.981,16.174,-5.127
0.328,0.723,-0.499,-4.883,3.052,-4.272
0.281,0.700,-0.437,-2.686,-5.554,-3.540
0.223,0.741,-0.403,-1.770,-5.310,-1.953
0.170,0.799,-0.464,-1.282,-2.625,0.671
0.109,0.851,-0.528,1.648,-5.432,3.235
0.071,0.888,-0.576,3.357,-11.597,5.493
0.067,0.920,-0.583,1.282,-14.832,6.226
0.095,0.926,-0.569,-1.404,-15.869,6.409
0.119,0.908,-0.536,-2.380,-16.785,6.287
0.153,0.881,-0.509,-3.235,-16.479,5.798
0.180,0.854,-0.512,-3.662,-15.442,5.493
0.184,0.826,-0.529,-3.296,-14.099,5.249
0.175,0.804,-0.554,-2.441,-13.794,5.920
0.153,0.791,-0.566,-1.465,-13.672,7.568
0.132,0.798,-0.572,-1.038,-13.367,8.911
0.112,0.807,-0.566,-1.221,-12.756,9.521
0.112,0.811,-0.567,-1.831,-8.362,9.827
0.106,0.819,-0.564,-2.930,-2.502,9.460
0.108,0.821,-0.568,-3.479,0.488,10.071
0.125,0.818,-0.559,-2.808,1.038,10.193
0.125,0.818,-0.521,-1.526,-0.244,9.460
0.129,0.824,-0.503,-1.160,-0.061,7.874
0.124,0.828,-0.509,-0.793,0.916,6.348
0.123,0.828,-0.524,0.183,0.854,5.005
0.117,0.825,-0.532,0.061,1.038,3.601
0.102,0.830,-0.540,-0.977,1.282,2.563
0.093,0.838,-0.549,-1.648,0.793,1.587
0.088,0.837,-0.559,-1.953,0.000,0.366
0.087,0.837,-0.571,-2.014,-0.427,-0.854
0.096,0.823,-0.574,-1.587,-1.526,-1.709
0.111,0.811,-0.554,-1.343,-2.869,-2.075
0.120,0.801,-0.533,-2.197,-3.357,-2.197
0.127,0.792,-0.512,-3.113,-3.357,-1.709
0.128,0.786,-0.503,-3.479,-2.930,-1.038
0.126,0.789,-0.516,-3.174,-2.075,-0.183
0.120,0.798,-0.544,-2.441,-2.014,0.671
0.112,0.812,-0.571,-1.648,-2.136,0.732
0.100,0.817,-0.572,-0.610,-3.174,0.671
0.092,0.817,-0.568,-0.305,-4.089,-0.061
0.091,0.820,-0.557,-1.099,-4.333,-0.793
0.096,0.820,-0.559,-1.770,-4.700,-1.343
0.099,0.817,-0.542,-1.709,-5.615,-1.282
0.109,0.816,-0.533,-2.441,-5.371,-0.854
0.119,0.816,-0.531,-2.930,-4.761,-0.061
0.128,0.811,-0.538,-2.930,-4.272,0.549
0.137,0.803,-0.543,-2.747,-3.601,0.549
0.142,0.804,-0.542,-2.930,-2.808,0.366
-0.031,0.558,2.316,12.634,-15.137,-86.548
-0.083,0.675,2.573,20.447,0.610,-94.910
-0.141,0.903,2.876,31.860,19.653,-109.497
-0.227,1.150,3.207,56.702,40.955,-128.052
-0.379,1.349,3.538,101.379,63.354,-147.888
-0.652,1.417,3.765,159.912,90.637,-159.607
-1.002,1.425,3.955,219.116,126.770,-155.273
-1.375,1.486,3.960,271.790,178.894,-139.160
-1.677,1.532,3.716,320.007,243.774,-112.610
-1.870,1.568,3.309,367.126,309.265,-77.759
-1.946,1.677,2.887,411.072,363.770,-36.621
-1.940,1.754,2.399,449.524,403.809,4.883
-1.857,1.837,1.983,488.770,424.377,46.753
-1.637,1.853,1.645,528.625,427.429,87.280
-1.462,1.846,1.333,560.059,423.096,117.737
-1.319,1.800,1.103,573.792,418.579,138.672
-1.219,1.745,0.856,570.129,420.715,152.466
-1.231,1.627,0.710,551.819,429.504,160.950
-1.246,1.481,0.600,524.170,445.007,169.678
-1.205,1.383,0.460,504.150,460.754,185.791
-1.193,1.289,0.280,499.023,466.675,206.116
-1.124,1.188,0.154,508.972,457.153,225.098
-1.114,1.133,0.021,524.597,440.613,246.155
-1.163,1.137,-0.160,534.363,426.331,267.761
-1.193,1.144,-0.333,535.828,414.612,287.476
-1.258,1.205,-0.520,527.527,402.893,303.528
-1.270,1.253,-0.635,519.592,384.277,314.758
-1.237,1.248,-0.690,516.113,362.915,321.228
-1.221,1.211,-0.821,510.071,347.351,317.139
-1.181,1.172,-0.916,498.352,333.130,307.373
-1.141,1.198,-0.912,482.605,316.711,299.377
-1.064,1.150,-0.896,463.745,301.575,292.847
-0.994,1.128,-0.874,443.359,290.955,285.156
-0.975,1.122,-0.874,425.903,282.227,277.222
-0.988,1.160,-0.838,415.588,269.531,270.447
-1.007,1.148,-0.777,407.471,258.240,266.113
-0.998,1.149,-0.817,393.250,254.211,265.137
-0.970,1.189,-0.849,370.911,249.573,268.677
-0.948,1.245,-0.907,346.924,240.173,273.865
-0.912,1.341,-0.930,321.533,225.525,274.353
-0.858,1.467,-0.991,295.532,211.670,271.606
-0.697,1.734,-1.152,267.212,198.486,267.212
-0.414,2.055,-1.456,227.783,176.941,250.610
-0.505,2.819,-1.879,179.626,136.719,218.079
-0.375,3.918,-2.346,131.531,87.463,174.805
-0.546,4.000,-2.885,80.200,15.808,83.679
-1.364,2.830,-0.869,83.374,-69.092,-42.236
-1.405,1.808,-0.369,37.659,-28.198,-68.054
-1.328,1.310,-0.070,-64.758,50.415,-46.082
-0.887,1.109,-0.099,-79.956,72.754,-34.973
-0.306,0.878,-0.326,-31.677,52.124,-18.982
0.198,0.681,-0.565,13.428,24.475,-3.845
0.605,0.597,-0.715,18.921,22.095,8.545
0.955,0.528,-0.754,12.085,31.250,16.357
1.026,0.460,-0.714,11.536,34.607,18.433
0.845,0.407,-0.598,19.104,28.809,15.869
0.615,0.475,-0.546,29.053,21.729,16.602
0.341,0.673,-0.546,33.691,16.785,18.982
0.080,0.922,-0.565,34.424,11.597,19.409
-0.151,1.087,-0.556,30.334,5.249,16.663
-0.273,1.140,-0.513,21.118,3.174,13.611
-0.270,1.096,-0.450,9.644,7.202,12.329
-0.167,1.030,-0.438,0.610,12.207,11.902
-0.031,0.953,-0.469,-2.869,12.939,10.498
0.101,0.875,-0.518,-2.197,11.780,8.484
0.208,0.808,-0.550,-1.160,11.719,6.958
0.245,0.735,-0.563,-0.488,7.141,4.761
0.251,0.660,-0.542,0.854,3.601,2.380
0.228,0.614,-0.513,2.502,5.920,0.916
0.191,0.617,-0.502,4.089,6.470,0.854
0.151,0.698,-0.497,6.165,3.052,2.075
0.076,0.762,-0.533,7.812,-0.061,4.761
0.041,0.829,-0.536,4.761,4.395,2.258
0.022,0.874,-0.543,-0.122,4.456,-1.343
0.018,0.888,-0.534,-0.427,-3.174,-1.587
0.033,0.866,-0.512,1.587,-7.874,-2.502
0.075,0.846,-0.502,0.916,-5.615,-4.089
0.125,0.840,-0.499,-0.549,-3.723,-4.761
0.159,0.833,-0.488,-0.305,-4.395,-4.578
0.163,0.813,-0.489,0.977,-5.432,-4.272
0.164,0.811,-0.501,1.038,-4.028,-4.028
0.146,0.819,-0.529,-0.061,-2.014,-3.479
0.115,0.833,-0.541,-0.549,-1.465,-3.540
0.097,0.843,-0.547,-1.343,-0.244,-4.517
0.103,0.845,-0.554,-1.831,1.099,-5.493
0.109,0.847,-0.545,-2.991,-0.610,-6.470
0.124,0.848,-0.517,-3.967,-1.526,-5.493
0.133,0.830,-0.504,-4.944,0.610,-4.211
0.135,0.856,-0.483,-7.263,3.540,-2.869
0.123,0.850,-0.489,-7.935,4.639,-2.747
0.108,0.835,-0.515,-5.127,3.418,-2.319
0.086,0.832,-0.552,-2.380,1.038,-2.563
0.084,0.841,-0.580,-1.648,-1.099,-2.869
0.091,0.847,-0.582,-1.953,-2.502,-3.235
0.104,0.840,-0.564,-2.136,-3.479,-3.845
0.116,0.836,-0.536,-2.869,-3.967,-4.150
0.127,0.829,-0.505,-3.723,-4.150,-4.272
0.141,0.824,-0.491,-5.005,-4.089,-4.150
0.127,0.797,-0.504,-6.836,-3.662,-3.967
0.137,0.822,-0.496,-8.423,-2.197,-4.272
0.169,0.829,-0.495,-8.118,-0.122,-5.493
0.146,0.816,-0.514,-5.493,0.549,-5.859
0.137,0.812,-0.546,-4.272,1.282,-5.310
0.130,0.822,-0.560,-4.944,1.526,-4.944
0.132,0.838,-0.559,-5.859,0.854,-4.578
0.118,0.847,-0.548,-6.409,0.000,-4.333
0.103,0.851,-0.551,-6.897,-1.526,-4.456
0.107,0.836,-0.545,-6.348,-0.793,-4.578
0.123,0.831,-0.534,-5.737,0.122,-5.127
0.143,0.827,-0.551,-5.005,1.343,-5.188
0.164,0.828,-0.568,-4.028,2.014,-5.249
0.175,0.828,-0.569,-3.601,1.953,-5.310
0.175,0.821,-0.553,-3.662,1.648,-5.005
0.170,0.802,-0.548,-4.639,1.526,-4.456
0.151,0.797,-0.541,-7.324,1.282,-2.441
0.151,0.829,-0.523,-9.399,1.038,0.732
0.164,0.875,-0.506,-9.094,1.953,1.465
0.155,0.859,-0.533,-6.287,2.014,0.793
0.141,0.845,-0.576,-4.761,2.380,-0.061
0.553,0.621,1.448,30.212,59.082,13.611
0.546,0.649,1.483,30.823,67.993,14.465
0.549,0.665,1.530,33.081,76.538,15.564
0.549,0.677,1.567,37.292,83.557,16.541
0.544,0.689,1.602,42.358,89.966,17.639
0.532,0.725,1.666,46.448,96.497,17.883
0.500,0.775,1.782,45.654,102.905,17.151
0.443,0.774,1.894,44.434,112.976,14.771
0.349,0.772,2.010,41.382,126.831,12.207
0.230,0.772,2.138,36.011,145.691,10.071
0.167,0.751,2.179,35.950,172.302,11.353
0.092,0.759,2.142,38.574,198.120,13.550
-0.011,0.782,2.079,40.833,216.064,15.137
-0.016,0.753,2.060,44.067,234.253,19.470
-0.062,0.770,2.035,44.434,248.718,24.170
-0.183,0.701,2.168,39.429,253.662,26.245
-0.307,0.665,2.308,33.630,258.423,29.053
-0.468,0.638,2.511,29.663,265.198,30.823
-0.609,0.640,2.855,19.043,282.288,30.579
-0.694,0.610,3.081,1.648,316.223,25.940
-0.770,0.563,2.871,-2.930,364.441,15.381
-0.909,0.432,2.480,12.695,407.043,4.700
-1.059,0.233,2.035,51.331,433.044,-0.488
-1.169,-0.032,1.458,97.961,446.655,3.174
-1.269,-0.356,0.980,129.028,449.524,16.724
-1.427,-0.608,0.515,135.132,443.115,41.626
-1.339,-0.744,0.235,118.713,442.444,73.425
-1.335,-0.631,-0.142,80.994,445.312,107.666
-1.275,-0.576,-0.346,34.119,438.110,129.150
-1.276,-0.528,-0.620,-4.395,433.960,140.564
-1.303,-0.448,-0.856,-32.715,424.194,147.217
-1.311,-0.301,-0.960,-49.744,417.114,151.978
-1.266,-0.099,-1.075,-51.392,411.804,155.945
-1.211,0.101,-1.222,-39.307,403.076,153.625
-1.160,0.298,-1.335,-22.400,393.005,143.677
-1.079,0.438,-1.515,-1.099,380.310,128.296
-1.009,0.495,-1.760,20.935,363.586,111.023
-0.964,0.584,-1.933,34.485,342.712,94.055
-0.944,0.665,-2.075,42.114,320.129,79.041
-0.942,0.705,-2.211,46.387,299.561,65.613
-1.029,0.811,-2.278,46.570,279.602,53.101
-1.211,0.918,-2.351,45.349,257.263,39.307
-1.385,1.013,-2.530,49.500,237.610,28.076
-1.495,1.156,-2.720,60.181,215.637,21.362
-1.680,1.239,-3.010,74.890,187.622,13.733
-1.664,1.186,-3.436,93.323,154.907,5.005
-1.303,1.097,-3.884,101.135,117.126,4.822
-0.655,1.026,-4.000,97.351,71.960,14.099
0.052,0.921,-3.998,77.637,18.738,23.987
0.594,0.803,-3.412,33.264,-42.664,25.330
0.797,0.678,-2.366,-29.602,-98.938,15.381
0.822,0.581,-1.236,-91.187,-137.756,0.427
0.643,0.499,-0.068,-138.245,-153.137,-12.878
0.451,0.477,0.913,-158.813,-142.334,-21.545
0.311,0.511,1.550,-145.325,-112.122,-20.081
0.327,0.570,1.742,-97.717,-66.650,-7.996
0.438,0.622,1.432,-29.419,-13.184,7.080
0.614,0.619,0.862,29.419,32.776,17.700
0.675,0.683,0.216,65.002,64.148,19.653
0.688,0.736,-0.352,78.674,81.543,15.442
0.636,0.778,-0.845,79.224,92.285,9.338
0.546,0.803,-1.145,69.763,88.562,0.427
0.413,0.797,-1.352,54.138,75.317,-8.362
0.286,0.778,-1.466,34.912,59.387,-18.433
0.164,0.718,-1.482,15.381,42.175,-27.466
0.083,0.632,-1.440,-2.075,26.978,-32.715
0.089,0.563,-1.352,-15.442,14.648,-32.166
0.139,0.513,-1.226,-23.132,3.723,-27.100
0.205,0.489,-1.069,-26.428,-5.005,-19.958
0.292,0.477,-0.905,-24.048,-10.864,-12.207
0.373,0.462,-0.767,-19.348,-14.038,-6.897
0.442,0.431,-0.646,-15.686,-14.648,-3.662
0.492,0.424,-0.536,-13.062,-14.465,0.549
0.516,0.453,-0.428,-12.390,-13.428,4.700
0.523,0.511,-0.374,-13.550,-8.240,6.042
0.514,0.597,-0.359,-14.038,-2.258,4.517
0.426,0.664,-0.383,-10.925,4.761,1.465
0.380,0.677,-0.405,-0.183,12.024,-0.977
0.349,0.648,-0.454,15.381,17.090,-1.160
0.356,0.637,-0.538,25.330,22.400,0.305
0.371,0.621,-0.645,28.687,26.978,0.671
0.372,0.605,-0.744,30.212,30.273,0.732
0.386,0.593,-0.815,29.602,30.212,1.282
0.391,0.596,-0.873,25.940,27.527,2.258
0.420,0.617,-0.912,21.301,23.437,3.479
0.438,0.642,-0.907,16.479,18.799,2.686
0.430,0.649,-0.898,10.437,15.381,-1.221
0.412,0.645,-0.898,4.761,12.695,-5.615
0.375,0.605,-0.865,0.977,8.850,-9.094
0.335,0.571,-0.814,-0.549,4.333,-9.949
0.319,0.557,-0.730,0.732,0.366,-7.874
0.316,0.548,-0.679,3.662,-1.953,-5.005
0.325,0.541,-0.661,5.249,-2.197,-3.052
0.350,0.542,-0.657,6.897,-1.892,-0.549
0.385,0.559,-0.661,7.446,0.061,1.282
0.432,0.562,-0.702,4.456,4.150,0.488
0.416,0.592,-0.717,-1.343,6.042,-1.465
0.403,0.574,-0.713,-0.671,1.404,-1.099
0.394,0.562,-0.730,-1.221,1.404,-0.793
0.373,0.587,-0.720,-5.249,2.380,-0.305
0.337,0.611,-0.697,-6.836,0.549,0.305
0.328,0.626,-0.684,-5.310,0.427,1.221
0.338,0.630,-0.694,-2.869,1.404,2.502
0.349,0.638,-0.707,0.000,1.770,3.174
0.371,0.636,-0.731,2.869,2.380,2.808
0.391,0.620,-0.762,4.456,2.014,1.709
0.402,0.598,-0.775,4.639,0.488,0.427
0.406,0.606,-0.763,3.540,-1.282,-0.793
0.400,0.601,-0.745,2.319,-2.014,-1.831
0.385,0.590,-0.730,1.831,-2.991,-3.113
0.381,0.573,-0.716,2.014,-3.784,-3.662
0.373,0.557,-0.705,1.465,-3.906,-3.357
0.364,0.548,-0.705,-0.488,-3.601,-3.174
0.370,0.552,-0.708,-0.977,-3.479,-2.136
0.370,0.557,-0.703,-0.488,-3.235,-0.793
0.371,0.563,-0.701,0.244,-2.808,-0.183
0.379,0.568,-0.708,0.183,-1.831,0.305
0.381,0.574,-0.723,0.305,-1.892,0.427
0.377,0.574,-0.729,1.465,-2.563,0.183
0.309,0.423,1.927,35.767,73.975,13.855
0.297,0.440,2.051,38.025,84.534,17.334
0.240,0.446,2.210,38.086,95.398,19.714
0.153,0.442,2.407,37.781,110.657,21.301
0.037,0.466,2.592,38.330,129.639,24.353
-0.072,0.475,2.732,41.443,154.602,28.015
-0.189,0.488,2.843,44.617,183.350,31.799
-0.281,0.507,2.933,48.401,212.280,37.415
-0.359,0.533,2.990,53.711,241.272,43.213
-0.457,0.526,3.003,58.289,268.433,46.265
-0.581,0.456,2.962,64.087,294.678,47.302
-0.674,0.364,2.908,70.007,319.458,50.354
-0.756,0.255,2.798,69.763,342.651,54.688
-0.816,0.156,2.663,63.538,364.624,59.875
-0.849,0.091,2.503,54.321,384.277,66.223
-0.868,0.067,2.338,46.204,400.024,72.754
-0.889,0.059,2.124,43.823,414.246,79.895
